product,isoelectric_point,protein_format,molecular_weight_da,formulation_title,composition,product_conc_mg_ml,tm_c
MAB3283751,6.6534,DOPPELMAB,530229.96,F15,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",34.56,134.8344
MAB3283751,6.6534,DOPPELMAB,530229.96,F16,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.5",34.56,135.734933334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F17,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",34.56,133.933866665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F18,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",34.56,135.407466665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F19,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.5",34.56,134.5888
MAB3283751,6.6534,DOPPELMAB,530229.96,F20,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",34.56,134.015733334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F21,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.0",34.56,132.296533334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F22,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",34.56,131.6416
MAB3283751,6.6534,DOPPELMAB,530229.96,F23,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",34.56,132.95146666584802
MAB3283751,6.6534,DOPPELMAB,530229.96,F24,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",34.56,132.1328
MAB3283751,6.6534,DOPPELMAB,530229.96,F25,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",34.56,133.933866665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F26,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",34.56,133.033333334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F27,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",34.56,134.3432
MAB3283751,6.6534,DOPPELMAB,530229.96,F28,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",34.56,133.852
MAB3283751,6.6534,DOPPELMAB,530229.96,F29,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 6.0",34.56,135.07999999999998
MAB3283751,6.6534,DOPPELMAB,530229.96,F30,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",34.56,134.8344
MAB3283751,6.6534,DOPPELMAB,530229.96,F31,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 6.0",34.56,135.07999999999998
MAB3283751,6.6534,DOPPELMAB,530229.96,F32,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",34.56,134.5888
MAB3283751,6.6534,DOPPELMAB,530229.96,F33,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 7.0",34.56,135.734933334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F34,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",34.56,134.179466665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F35,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",34.56,135.407466665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F36,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 7.0",34.56,135.898666665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F37,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",34.56,134.506933334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F38,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",34.56,135.489333334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F39,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 7.0",34.56,134.8344
MAB3283751,6.6534,DOPPELMAB,530229.96,F40,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",34.56,134.5888
MAB3283751,6.6534,DOPPELMAB,530229.96,F41,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 4.5",103.68,130.495466665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F42,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",103.68,130.4136
MAB3283751,6.6534,DOPPELMAB,530229.96,F43,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",103.68,131.969066665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F44,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 4.5",103.68,130.6592
MAB3283751,6.6534,DOPPELMAB,530229.96,F45,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 4.5",103.68,132.3784
MAB3283751,6.6534,DOPPELMAB,530229.96,F46,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",103.68,131.8872
MAB3283751,6.6534,DOPPELMAB,530229.96,F47,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",103.68,133.11520000000002
MAB3283751,6.6534,DOPPELMAB,530229.96,F48,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",103.68,133.11520000000002
MAB3283751,6.6534,DOPPELMAB,530229.96,F49,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",103.68,132.3784
MAB3283751,6.6534,DOPPELMAB,530229.96,F50,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",103.68,132.460266665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F51,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.0",103.68,132.787733334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F52,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",103.68,131.8872
MAB3283751,6.6534,DOPPELMAB,530229.96,F53,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",103.68,132.95146666584802
MAB3283751,6.6534,DOPPELMAB,530229.96,F54,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",103.68,132.8696
MAB3283751,6.6534,DOPPELMAB,530229.96,F55,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",103.68,133.442666665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F56,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",103.68,133.19706666584798
MAB3283751,6.6534,DOPPELMAB,530229.96,F57,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 6.0",103.68,134.425066665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F58,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 6.0",103.68,133.688266665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F59,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 6.0",103.68,133.52453333415198
MAB3283751,6.6534,DOPPELMAB,530229.96,F60,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",103.68,133.11520000000002
MAB3283751,6.6534,DOPPELMAB,530229.96,F61,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 4.5",172.8,130.577333334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F62,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",172.8,130.004266665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F63,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",172.8,131.477866665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F64,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 4.5",172.8,131.314133334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F65,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",172.8,131.314133334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F66,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 4.5",172.8,131.6416
MAB3283751,6.6534,DOPPELMAB,530229.96,F67,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 4.5",172.8,132.050933334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F68,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 4.5",172.8,131.8872
MAB3283751,6.6534,DOPPELMAB,530229.96,F69,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",172.8,131.8872
MAB3283751,6.6534,DOPPELMAB,530229.96,F70,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",172.8,132.3784
MAB3283751,6.6534,DOPPELMAB,530229.96,F71,"15 mM Succinate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.5",172.8,133.19706666584798
MAB3283751,6.6534,DOPPELMAB,530229.96,F72,"15 mM Succinate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",172.8,132.542133334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F73,"15 mM Succinate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",172.8,133.852
MAB3283751,6.6534,DOPPELMAB,530229.96,F74,"15 mM Succinate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.5",172.8,133.770133334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F75,"15 mM Succinate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",172.8,132.1328
MAB3283751,6.6534,DOPPELMAB,530229.96,F76,"15 mM Succinate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.5",172.8,133.933866665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F77,"15 mM Succinate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.5",172.8,133.19706666584798
MAB3283751,6.6534,DOPPELMAB,530229.96,F78,"15 mM Succinate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.5",172.8,132.214666665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F79,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 5.0",172.8,132.705866665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F80,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",172.8,132.050933334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F81,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,133.11520000000002
MAB3283751,6.6534,DOPPELMAB,530229.96,F82,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 5.0",172.8,133.36079999999998
MAB3283751,6.6534,DOPPELMAB,530229.96,F83,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,132.624
MAB3283751,6.6534,DOPPELMAB,530229.96,F84,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 5.0",172.8,133.52453333415198
MAB3283751,6.6534,DOPPELMAB,530229.96,F85,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 5.0",172.8,133.442666665848
MAB3283751,6.6534,DOPPELMAB,530229.96,F86,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 5.0",172.8,132.8696
MAB3283751,6.6534,DOPPELMAB,530229.96,F87,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 6.0",172.8,132.8696
MAB3283751,6.6534,DOPPELMAB,530229.96,F88,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 6.0",172.8,134.506933334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F89,"15 mM Citrate + 67.5 mM L-Lysine + 67.5 mM KCl + 0.4 mg/mL PS50, pH 7.0",172.8,133.6064
MAB3283751,6.6534,DOPPELMAB,530229.96,F90,"15 mM Citrate + 135 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",172.8,132.787733334152
MAB3283751,6.6534,DOPPELMAB,530229.96,F91,"15 mM Citrate + 67.5 mM L-Lysine + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",172.8,133.852
MAB3283751,6.6534,DOPPELMAB,530229.96,F92,"15 mM Citrate + 135 mM KCl + 0.4 mg/mL PS50, pH 7.0",172.8,134.5888
MAB3283751,6.6534,DOPPELMAB,530229.96,F93,"15 mM Citrate + 270 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",172.8,140.89253333415198
MAB3283751,6.6534,DOPPELMAB,530229.96,F94,"15 mM Citrate + 135 mM Fructose + 67.5 mM L-Lysine + 0.4 mg/mL PS50, pH 7.0",172.8,134.0976
MAB3283751,6.6534,DOPPELMAB,530229.96,F95,"15 mM Citrate + 270 mM Fructose + 0.4 mg/mL PS50, pH 7.0",172.8,133.36079999999998
MAB3283751,6.6534,DOPPELMAB,530229.96,F96,"15 mM Citrate + 135 mM Fructose + 135 mM Mannitol + 0.4 mg/mL PS50, pH 7.0",172.8,133.36079999999998
